Month,Dist_Name,Documents_Registered_Cnt,Documents_Registered_Rev,Estamps_Challans_Cnt,Estamps_Challans_Rev,Slot_Booking_Cnt
2020-04-01,Nalgonda,195,3249291,0,0,42
2020-04-01,Narayanpet,55,448760,0,0,4
2020-04-01,Nirmal,23,373625,0,0,8
2020-04-01,Nizamabad,507,1083955,0,0,17
2020-04-01,Peddapalli,46,1237635,0,0,42
2020-04-01,Rajanna Sircilla,126,187510,0,0,3
2020-04-01,Ranga Reddy,411,40548790,0,0,131
2020-04-01,Sangareddy,115,2450622,0,0,58
2020-04-01,Siddipet,78,143310,0,0,26
2020-04-01,Suryapet,188,3293465,0,0,94
2020-04-01,Vikarabad,157,645215,0,0,0
2020-04-01,Wanaparthy,316,2317359,0,0,202
2020-04-01,Warangal,33,711680,0,0,28
2020-04-01,Yadadri Bhuvanagiri,44,599955,0,0,7
2020-05-01,Adilabad,858,11400504,0,0,650
2020-05-01,Bhadradri Kothagudem,310,7120075,0,0,0
2020-05-01,Hanumakonda,3197,103593555,0,0,2154
2020-05-01,Hyderabad,1467,195808943,0,0,463
2020-05-01,Jagtial,1557,21758258,0,0,1049
2020-05-01,Jangaon,1642,18028360,0,0,613
2020-05-01,Jogulamba Gadwal,934,6993685,0,0,843
2020-05-01,Kamareddy,2778,18287063,0,0,1793
2020-05-01,Karimnagar,2213,43473995,0,0,1429
2020-05-01,Khammam,3683,59134077,0,0,737
2020-05-01,Komaram Bheem Asifabad,467,4000670,0,0,408
2020-05-01,Mahabubabad,1150,12109639,0,0,690
2020-05-01,Mahabubnagar,2566,25446164,0,0,1302
2020-05-01,Mancherial,986,16969358,0,0,870
2020-05-01,Medak,1764,16799076,0,0,1298
2020-05-01,Medchal-Malkajgiri,5297,364890605,0,0,2769
2020-05-01,Mulugu,477,4936481,0,0,427
2020-05-01,Nagarkurnool,2547,14824532,0,0,872
2020-05-01,Nalgonda,5459,57559583,0,0,1338
2020-05-01,Narayanpet,943,7499276,0,0,53
2020-05-01,Nirmal,966,10058350,0,0,967
2020-05-01,Nizamabad,3803,46347922,0,0,1408
2020-05-01,Peddapalli,1247,25274662,0,0,969
2020-05-01,Rajanna Sircilla,1425,14700340,0,0,1149
2020-05-01,Ranga Reddy,8235,696376142,0,0,2864
2020-05-01,Sangareddy,4114,102895138,0,0,2241
2020-05-01,Siddipet,3107,27244759,0,0,2430
2020-05-01,Suryapet,2743,41541241,0,0,808
2020-05-01,Vikarabad,1202,11190357,0,0,346
2020-05-01,Wanaparthy,1741,10955503,0,0,655
2020-05-01,Warangal,871,11619406,0,0,110
2020-05-01,Yadadri Bhuvanagiri,3256,45967439,0,0,569
2020-06-01,Adilabad,1655,19995210,0,0,1088
2020-06-01,Bhadradri Kothagudem,1158,21166606,0,0,0
2020-06-01,Hanumakonda,5563,136723925,0,0,2679
2020-06-01,Hyderabad,3736,474294053,0,0,790
2020-06-01,Jagtial,2861,37040260,0,0,1266
2020-06-01,Jangaon,2669,24731636,0,0,962
2020-06-01,Jogulamba Gadwal,2794,18409579,0,0,740
2020-06-01,Kamareddy,4260,30195941,0,0,1974
2020-06-01,Karimnagar,4298,74922095,0,0,2549
2020-06-01,Khammam,6145,100011083,0,0,246
2020-06-01,Komaram Bheem Asifabad,686,6728775,0,0,531
2020-06-01,Mahabubabad,2301,25384475,0,0,615
2020-06-01,Mahabubnagar,4493,56964703,0,0,1563
2020-06-01,Mancherial,2034,25828201,0,0,630
2020-06-01,Medak,3071,23888811,0,0,1583
2020-06-01,Medchal-Malkajgiri,9528,795974924,0,0,2971
2020-06-01,Mulugu,1203,10071357,0,0,715
2020-06-01,Nagarkurnool,4748,26260334,0,0,376
2020-06-01,Nalgonda,9957,93225717,0,0,1111
2020-06-01,Narayanpet,1880,13632959,0,0,1
2020-06-01,Nirmal,2350,23977844,0,0,1153
2020-06-01,Nizamabad,5664,65634582,0,0,1961
2020-06-01,Peddapalli,2041,33122565,0,0,1671
2020-06-01,Rajanna Sircilla,2484,23699624,0,0,1329
2020-06-01,Ranga Reddy,17301,1340168790,0,0,3265
2020-06-01,Sangareddy,7891,231403341,0,0,2774
2020-06-01,Siddipet,5158,36195705,0,0,2818
2020-06-01,Suryapet,4299,48314427,0,0,973
2020-06-01,Vikarabad,2492,21296590,0,0,541
2020-06-01,Wanaparthy,3460,20685876,0,0,674
2020-06-01,Warangal,1668,20612845,0,0,23
2020-06-01,Yadadri Bhuvanagiri,6348,100788159,0,0,439
2020-07-01,Adilabad,1519,17391525,0,0,987
2020-07-01,Bhadradri Kothagudem,1050,12263135,0,0,3
2020-07-01,Hanumakonda,4673,140883295,0,0,1978
2020-07-01,Hyderabad,3586,444890171,0,0,471
2020-07-01,Jagtial,2287,31524458,0,0,664
2020-07-01,Jangaon,2626,24846073,0,0,1385
2020-07-01,Jogulamba Gadwal,2691,17486266,0,0,1057
2020-07-01,Kamareddy,3520,24758355,0,0,877
2020-07-01,Karimnagar,3589,56763680,0,0,1271
2020-07-01,Khammam,7769,81707214,0,0,39
2020-07-01,Komaram Bheem Asifabad,606,5562265,0,0,359
2020-07-01,Mahabubabad,2127,21774457,0,0,579
2020-07-01,Mahabubnagar,3696,47677705,0,0,1247
2020-07-01,Mancherial,1974,28755915,0,0,514
2020-07-01,Medak,3219,27351650,0,0,1236
2020-07-01,Medchal-Malkajgiri,8779,779130964,0,0,2336
2020-07-01,Mulugu,1014,8359419,0,0,419
2020-07-01,Nagarkurnool,4192,21883871,0,0,379
2020-07-01,Nalgonda,8091,200034404,0,0,1456
2020-07-01,Narayanpet,2482,17181168,0,0,4
2020-07-01,Nirmal,2401,19753266,0,0,1630
2020-07-01,Nizamabad,4970,62997902,0,0,1625
2020-07-01,Peddapalli,2008,43776827,0,0,1129
2020-07-01,Rajanna Sircilla,2264,19409973,0,0,858
2020-07-01,Ranga Reddy,15985,1145364702,0,0,2256
2020-07-01,Sangareddy,7812,267403842,0,0,3001
2020-07-01,Siddipet,5047,43355386,0,0,2044
2020-07-01,Suryapet,4253,45734277,0,0,809
2020-07-01,Vikarabad,2065,18569435,0,0,416
2020-07-01,Wanaparthy,2421,14314199,0,0,274
2020-07-01,Warangal,1553,19450450,0,0,35
2020-07-01,Yadadri Bhuvanagiri,6403,81409172,0,0,338
2020-08-01,Adilabad,1050,15949571,0,0,721
2020-08-01,Bhadradri Kothagudem,505,10083170,0,0,0
2020-08-01,Hanumakonda,3586,100402366,0,0,1749
2020-08-01,Hyderabad,3380,448254114,0,0,298
2020-08-01,Jagtial,1678,19612368,0,0,264
2020-08-01,Jangaon,1943,20663415,0,0,1005
2020-08-01,Jogulamba Gadwal,2045,17556449,0,0,458
2020-08-01,Kamareddy,2645,19678104,0,0,391
2020-08-01,Karimnagar,3544,61381830,0,0,992
2020-08-01,Khammam,5690,56367917,0,0,18
2020-08-01,Komaram Bheem Asifabad,323,4543905,0,0,245
2020-08-01,Mahabubabad,1368,14192658,0,0,13
2020-08-01,Mahabubnagar,2895,41587078,0,0,1277
2020-08-01,Mancherial,1541,24322890,0,0,572
2020-08-01,Medak,1743,14686219,0,0,740
2020-08-01,Medchal-Malkajgiri,8852,748218717,0,0,2145
2020-08-01,Mulugu,554,5236969,0,0,472
2020-08-01,Nagarkurnool,3523,20052643,0,0,377
2020-08-01,Nalgonda,5610,106279664,0,0,1071
2020-08-01,Narayanpet,1843,9868395,0,0,0
2020-08-01,Nirmal,1642,15773984,0,0,967
2020-08-01,Nizamabad,5299,66790432,0,0,2032
2020-08-01,Peddapalli,1587,24123858,0,0,1041
2020-08-01,Rajanna Sircilla,2138,17423399,0,0,1011
2020-08-01,Ranga Reddy,15826,1466457963,0,0,1902
2020-08-01,Sangareddy,6556,271109530,0,0,2279
2020-08-01,Siddipet,3122,27329996,0,0,1840
2020-08-01,Suryapet,2927,37165592,0,0,444
2020-08-01,Vikarabad,2101,20456003,0,0,482
2020-08-01,Wanaparthy,2953,17381103,0,0,239
2020-08-01,Warangal,1135,13378751,0,0,21
2020-08-01,Yadadri Bhuvanagiri,4865,78393418,0,0,144
2020-09-01,Adilabad,210,3107344,0,0,124
2020-09-01,Bhadradri Kothagudem,412,4692187,0,0,0
2020-09-01,Hanumakonda,895,23888325,0,0,191
2020-09-01,Hyderabad,743,89569247,0,0,13
2020-09-01,Jagtial,739,6131140,0,0,32
2020-09-01,Jangaon,476,4925129,0,0,154
2020-09-01,Jogulamba Gadwal,350,3198273,0,0,5
2020-09-01,Kamareddy,870,4818945,0,0,104
2020-09-01,Karimnagar,839,16567580,0,0,112
2020-09-01,Khammam,1233,18346350,0,0,0
2020-09-01,Komaram Bheem Asifabad,59,471595,0,0,32
2020-09-01,Mahabubabad,284,3757007,0,0,0
2020-09-01,Mahabubnagar,545,5525051,0,0,132
2020-09-01,Mancherial,323,7613005,0,0,85
2020-09-01,Medak,377,3690710,0,0,80
2020-09-01,Medchal-Malkajgiri,1492,159247135,0,0,234
2020-09-01,Mulugu,389,1957570,0,0,94
2020-09-01,Nagarkurnool,598,2473585,0,0,17
2020-09-01,Nalgonda,1281,13842466,0,0,186
2020-09-01,Narayanpet,574,3192380,0,0,1
2020-09-01,Nirmal,283,2307720,0,0,117
2020-09-01,Nizamabad,1398,12833431,0,0,144
2020-09-01,Peddapalli,442,5707537,0,0,132
2020-09-01,Rajanna Sircilla,410,3532090,0,0,105
2020-09-01,Ranga Reddy,3140,378347267,0,0,238
2020-09-01,Sangareddy,1410,86920303,0,0,255
2020-09-01,Siddipet,940,5839828,0,0,375
2020-09-01,Suryapet,738,8754881,0,0,57
2020-09-01,Vikarabad,388,3980640,0,0,92
2020-09-01,Wanaparthy,404,1399025,0,0,0
2020-09-01,Warangal,279,2818601,0,0,7
2020-09-01,Yadadri Bhuvanagiri,734,14760342,0,0,1
2020-10-01,Adilabad,2,2200,0,0,0
2020-10-01,Bhadradri Kothagudem,19,20900,0,0,0
2020-10-01,Hanumakonda,23,25440,0,0,0
2020-10-01,Hyderabad,189,215210,0,0,1
2020-10-01,Jagtial,11,12100,0,0,0
2020-10-01,Jangaon,0,0,0,0,0
2020-10-01,Jogulamba Gadwal,1,1100,0,0,0
2020-10-01,Kamareddy,2,2200,0,0,0
2020-10-01,Karimnagar,13,15400,0,0,0
2020-10-01,Khammam,26,29700,0,0,0
2020-10-01,Komaram Bheem Asifabad,0,0,0,0,0
2020-10-01,Mahabubabad,0,0,0,0,0
2020-10-01,Mahabubnagar,4,4400,0,0,0
2020-10-01,Mancherial,3,3060,0,0,0
2020-10-01,Medak,0,0,0,0,0
2020-10-01,Medchal-Malkajgiri,73,80300,0,0,0
2020-10-01,Mulugu,0,0,0,0,0
2020-10-01,Nagarkurnool,0,0,0,0,0
2020-10-01,Nalgonda,8,8800,0,0,0
2020-10-01,Narayanpet,0,0,0,0,0
2020-10-01,Nirmal,0,0,0,0,0
2020-10-01,Nizamabad,5,5500,0,0,0
2020-10-01,Peddapalli,0,0,0,0,0
2020-10-01,Rajanna Sircilla,4,4400,0,0,0
2020-10-01,Ranga Reddy,77,84800,0,0,0
2020-10-01,Sangareddy,5,5700,0,0,0
2020-10-01,Siddipet,4,4400,0,0,0
2020-10-01,Suryapet,5,5500,0,0,0
2020-10-01,Vikarabad,3,3300,0,0,0
2020-10-01,Wanaparthy,1,1105,0,0,0
2020-10-01,Warangal,1,1100,0,0,0
2020-10-01,Yadadri Bhuvanagiri,1,1100,0,0,0
2020-11-01,Adilabad,1,1100,0,0,0
2020-11-01,Bhadradri Kothagudem,10,12000,0,0,0
2020-11-01,Hanumakonda,17,18700,0,0,0
2020-11-01,Hyderabad,88,100800,0,0,0
2020-11-01,Jagtial,5,7500,0,0,0
2020-11-01,Jangaon,0,0,0,0,0
2020-11-01,Jogulamba Gadwal,1,1100,0,0,0
2020-11-01,Kamareddy,2,2200,0,0,0
2020-11-01,Karimnagar,8,8800,0,0,0
2020-11-01,Khammam,13,15300,0,0,0
2020-11-01,Komaram Bheem Asifabad,0,0,0,0,0
2020-11-01,Mahabubabad,0,0,0,0,0
2020-11-01,Mahabubnagar,3,6460,0,0,0
2020-11-01,Mancherial,2,3040,0,0,0
2020-11-01,Medak,0,0,0,0,0
2020-11-01,Medchal-Malkajgiri,70,77000,0,0,0
2020-11-01,Mulugu,0,0,0,0,0
2020-11-01,Nagarkurnool,0,0,0,0,0
2020-11-01,Nalgonda,0,0,0,0,0
2020-11-01,Narayanpet,0,0,0,0,0
2020-11-01,Nirmal,0,0,0,0,0
2020-11-01,Nizamabad,8,8800,0,0,0
2020-11-01,Peddapalli,2,2200,0,0,0
2020-11-01,Rajanna Sircilla,2,2200,0,0,0
2020-11-01,Ranga Reddy,30,33000,0,0,0
2020-11-01,Sangareddy,3,3300,0,0,0
2020-11-01,Siddipet,3,3200,0,0,0
2020-11-01,Suryapet,5,5505,0,0,0
2020-11-01,Vikarabad,4,4520,0,0,0
2020-11-01,Wanaparthy,0,0,0,0,0
2020-11-01,Warangal,0,0,0,0,0
2020-11-01,Yadadri Bhuvanagiri,0,0,0,0,0
2020-12-01,Adilabad,371,12503383,463,15525053,0
2020-12-01,Bhadradri Kothagudem,270,11532231,329,13133485,0
2020-12-01,Hanumakonda,1775,101218608,2174,126286106,0
2020-12-01,Hyderabad,2997,665356234,3121,648963721,2
2020-12-01,Jagtial,344,7789379,416,9773232,0
2020-12-01,Jangaon,334,7872988,365,12288108,0
2020-12-01,Jogulamba Gadwal,500,7741152,581,8329820,0
2020-12-01,Kamareddy,672,18867107,760,20196835,0
2020-12-01,Karimnagar,955,39536355,1082,45437871,0
2020-12-01,Khammam,1630,75497225,1898,80565370,0
2020-12-01,Komaram Bheem Asifabad,43,1039265,43,1157235,0
2020-12-01,Mahabubabad,229,5350370,290,7193178,0
2020-12-01,Mahabubnagar,1232,29263859,1403,31343349,0
2020-12-01,Mancherial,503,15595943,582,16868604,0
2020-12-01,Medak,500,14062784,429,13961250,0
2020-12-01,Medchal-Malkajgiri,10145,1166982096,11757,1307431183,2
2020-12-01,Mulugu,127,3456418,146,3297808,0
2020-12-01,Nagarkurnool,826,11688937,863,11959717,0
2020-12-01,Nalgonda,1741,41179158,2087,44821744,0
2020-12-01,Narayanpet,202,1718829,233,2066770,0
2020-12-01,Nirmal,160,2977435,182,3200390,0
2020-12-01,Nizamabad,1463,43642023,1727,52091325,0
2020-12-01,Peddapalli,288,8571375,325,9173345,0
2020-12-01,Rajanna Sircilla,317,4014287,313,3852147,0
2020-12-01,Ranga Reddy,11189,1792042623,13168,2074270805,5
2020-12-01,Sangareddy,2877,214132651,3354,251767884,0
2020-12-01,Siddipet,986,27752706,947,30725742,0
2020-12-01,Suryapet,1154,33456008,1355,38571467,0
2020-12-01,Vikarabad,578,8169835,624,8571986,1
2020-12-01,Wanaparthy,428,9554012,457,9579862,0
2020-12-01,Warangal,292,6098924,280,6923601,0
2020-12-01,Yadadri Bhuvanagiri,1891,96353374,2487,98656120,0
2021-01-01,Adilabad,1952,38551614,1967,38359371,0
2021-01-01,Bhadradri Kothagudem,803,19858466,1024,23814628,0
2021-01-01,Hanumakonda,5773,237398313,5969,220593379,0
2021-01-01,Hyderabad,6473,934665789,6803,908230432,0
2021-01-01,Jagtial,1828,33896496,1881,33398373,0
2021-01-01,Jangaon,1444,30147574,1549,26590807,0
2021-01-01,Jogulamba Gadwal,3346,41289122,3561,42898294,0
2021-01-01,Kamareddy,2571,36514888,2718,35840670,0
2021-01-01,Karimnagar,4034,110112162,4156,110928964,0
2021-01-01,Khammam,5518,162226288,5902,166512471,0
2021-01-01,Komaram Bheem Asifabad,257,4415248,283,4491698,0
2021-01-01,Mahabubabad,1477,27949112,1898,32364121,0
2021-01-01,Mahabubnagar,3954,79370990,4116,79833516,0
2021-01-01,Mancherial,2082,44855428,2139,43192088,0
2021-01-01,Medak,1393,46369648,1452,45564560,0
2021-01-01,Medchal-Malkajgiri,20781,1925802906,20610,1812802185,0
2021-01-01,Mulugu,810,9883449,898,9423286,0
2021-01-01,Nagarkurnool,3146,33067131,3223,33781223,0
2021-01-01,Nalgonda,8549,129561395,8701,127273791,0
2021-01-01,Narayanpet,1414,19863923,1502,21335521,0
2021-01-01,Nirmal,1427,21685795,1504,22071080,0
2021-01-01,Nizamabad,7154,146747246,7515,144547418,0
2021-01-01,Peddapalli,1540,35298150,1526,34635106,0
2021-01-01,Rajanna Sircilla,1667,19340158,1700,19576930,0
2021-01-01,Ranga Reddy,29331,2927198637,30526,2998803477,0
2021-01-01,Sangareddy,8148,590462146,8318,575419839,0
2021-01-01,Siddipet,3867,44888287,3989,46725414,0
2021-01-01,Suryapet,4993,85323706,5017,82778338,0
2021-01-01,Vikarabad,1747,28628045,1792,29000326,0
2021-01-01,Wanaparthy,2318,27666804,2461,27289704,0
2021-01-01,Warangal,950,18594943,1009,20731077,0
2021-01-01,Yadadri Bhuvanagiri,7142,114656785,7388,126420264,0
2021-02-01,Adilabad,1386,24286523,1411,22399667,0
2021-02-01,Bhadradri Kothagudem,1028,23092812,930,20093919,0
2021-02-01,Hanumakonda,6344,232297899,6436,220605678,4
2021-02-01,Hyderabad,6584,962450342,6668,907763211,0
2021-02-01,Jagtial,2102,41016225,2096,41712838,0
2021-02-01,Jangaon,1649,26715409,1679,25858843,0
2021-02-01,Jogulamba Gadwal,2537,29901052,2563,27635480,0
2021-02-01,Kamareddy,2601,32015829,2613,32500843,0
2021-02-01,Karimnagar,4423,108104735,4568,107504751,0
2021-02-01,Khammam,5630,159732794,5689,159475445,0
2021-02-01,Komaram Bheem Asifabad,206,3473879,216,3324890,0
2021-02-01,Mahabubabad,2039,35977404,1978,31061987,0
2021-02-01,Mahabubnagar,3310,71273670,3378,68717372,0
2021-02-01,Mancherial,2476,44942116,2796,48731429,0
2021-02-01,Medak,1235,19185834,1434,21496709,0
2021-02-01,Medchal-Malkajgiri,18510,1629806056,18711,1595214532,0
2021-02-01,Mulugu,1179,13323411,1293,14086429,0
2021-02-01,Nagarkurnool,2551,28537659,2585,26827361,0
2021-02-01,Nalgonda,6963,108491776,7045,113320097,0
2021-02-01,Narayanpet,1079,14663381,1043,12734876,0
2021-02-01,Nirmal,1350,18523187,1343,17029208,0
2021-02-01,Nizamabad,7167,117576137,7106,115846156,1
2021-02-01,Peddapalli,2054,46597190,2248,48476258,0
2021-02-01,Rajanna Sircilla,2238,26235213,2227,26474128,0
2021-02-01,Ranga Reddy,25991,2642344782,26731,2597611681,0
2021-02-01,Sangareddy,6945,444599080,7185,493804570,0
2021-02-01,Siddipet,3383,67500024,3340,65177851,0
2021-02-01,Suryapet,3863,64695115,3876,59691195,0
2021-02-01,Vikarabad,1437,20751052,1483,19907195,0
2021-02-01,Wanaparthy,1941,22259156,2016,22051415,0
2021-02-01,Warangal,900,15494825,891,13478757,0
2021-02-01,Yadadri Bhuvanagiri,6306,110091375,6484,109054471,0
2021-03-01,Adilabad,1517,24666605,1550,31751084,0
2021-03-01,Bhadradri Kothagudem,879,17503836,920,18245061,0
2021-03-01,Hanumakonda,6207,208838865,6613,223960753,189
2021-03-01,Hyderabad,6347,887083310,6890,919447441,0
2021-03-01,Jagtial,2032,39405081,2075,38401196,0
2021-03-01,Jangaon,2067,28609497,2129,30719167,1
2021-03-01,Jogulamba Gadwal,2531,26375490,2594,26484729,1
2021-03-01,Kamareddy,2700,33325709,2830,34320137,2
2021-03-01,Karimnagar,3832,88077953,3890,91217145,3
2021-03-01,Khammam,5396,148814056,5721,154833480,0
2021-03-01,Komaram Bheem Asifabad,232,3533582,221,3298302,0
2021-03-01,Mahabubabad,3089,39702418,3140,42205319,0
2021-03-01,Mahabubnagar,3573,71235534,3810,75654410,0
2021-03-01,Mancherial,1819,34071354,1660,32086904,0
2021-03-01,Medak,1375,38983568,1346,23454589,0
2021-03-01,Medchal-Malkajgiri,19319,1686890849,20115,1759844910,1
2021-03-01,Mulugu,935,12748046,946,12633493,0
2021-03-01,Nagarkurnool,2700,26281387,2698,26739367,0
2021-03-01,Nalgonda,6987,122097867,7444,123801118,0
2021-03-01,Narayanpet,1094,12617140,1112,12954135,0
2021-03-01,Nirmal,1561,21560244,1825,25447309,209
2021-03-01,Nizamabad,6056,116813896,6373,119947201,1
2021-03-01,Peddapalli,2522,53764905,2393,52096800,0
2021-03-01,Rajanna Sircilla,2277,26378069,2234,25457866,0
2021-03-01,Ranga Reddy,28520,2956838178,29875,2984010113,22
2021-03-01,Sangareddy,7882,597908360,8248,605185751,1
2021-03-01,Siddipet,3369,44438539,3446,42040655,1
2021-03-01,Suryapet,3564,89918145,3756,93771841,10
2021-03-01,Vikarabad,1580,31719544,1620,31749674,0
2021-03-01,Wanaparthy,2299,25221982,2422,25002780,0
2021-03-01,Warangal,1076,16698092,1123,18517366,0
2021-03-01,Yadadri Bhuvanagiri,7395,123865951,7713,118387423,0
2021-04-01,Adilabad,959,21996377,1056,16773745,0
2021-04-01,Bhadradri Kothagudem,818,12796195,985,13743476,0
2021-04-01,Hanumakonda,4150,141041302,4372,140719627,324
2021-04-01,Hyderabad,4406,682848285,4595,682010609,2
2021-04-01,Jagtial,1300,25835461,1301,25806876,0
2021-04-01,Jangaon,1178,19237074,1224,18540114,1
2021-04-01,Jogulamba Gadwal,2143,24154048,2130,23717258,0
2021-04-01,Kamareddy,2092,26448596,2110,25816135,0
2021-04-01,Karimnagar,3059,74032962,3205,77657716,0
2021-04-01,Khammam,4575,119253411,5064,126183886,0
2021-04-01,Komaram Bheem Asifabad,225,2735135,218,2751315,0
2021-04-01,Mahabubabad,1038,18044597,1094,14657501,0
2021-04-01,Mahabubnagar,2784,51136932,2765,50954652,2
2021-04-01,Mancherial,1408,27409615,1469,27613236,0
2021-04-01,Medak,898,18397464,917,19978664,0
2021-04-01,Medchal-Malkajgiri,13208,1205452291,13570,1131522509,2
2021-04-01,Mulugu,838,10806323,934,11297914,0
2021-04-01,Nagarkurnool,2361,23353518,2493,25409508,0
2021-04-01,Nalgonda,5901,96865061,5915,94722515,0
2021-04-01,Narayanpet,921,10540870,936,20859035,0
2021-04-01,Nirmal,1278,17376631,1212,16376752,303
2021-04-01,Nizamabad,4054,68844805,4121,66604950,40
2021-04-01,Peddapalli,1487,37243838,1611,39987198,0
2021-04-01,Rajanna Sircilla,1403,16496300,1374,16480338,0
2021-04-01,Ranga Reddy,21898,2018852163,22535,2083518088,23
2021-04-01,Sangareddy,5598,334373836,5929,381192543,0
2021-04-01,Siddipet,3943,55329837,4448,63340986,0
2021-04-01,Suryapet,2864,45286859,3125,48886580,0
2021-04-01,Vikarabad,1287,17759965,1313,16762616,0
2021-04-01,Wanaparthy,1935,20806352,2006,21085087,0
2021-04-01,Warangal,891,15607625,912,13998410,1
2021-04-01,Yadadri Bhuvanagiri,6310,92841579,6473,95086207,0
2021-05-01,Adilabad,284,5482999,239,5026531,20
2021-05-01,Bhadradri Kothagudem,467,7491966,343,5194282,10
2021-05-01,Hanumakonda,635,16859754,576,18688358,139
2021-05-01,Hyderabad,1074,147110463,1038,131457662,22
2021-05-01,Jagtial,244,4743434,246,4568479,10
2021-05-01,Jangaon,189,2806900,162,2385470,18
2021-05-01,Jogulamba Gadwal,423,5395294,475,5403462,23
2021-05-01,Kamareddy,333,4934615,325,4392132,26
2021-05-01,Karimnagar,893,27258144,598,15656499,16
2021-05-01,Khammam,2072,51282739,1664,42575293,34
2021-05-01,Komaram Bheem Asifabad,48,720178,46,723798,0
2021-05-01,Mahabubabad,366,5058509,297,4463020,0
2021-05-01,Mahabubnagar,652,18952470,718,18902087,44
2021-05-01,Mancherial,465,9010112,333,5774866,1
2021-05-01,Medak,258,6853638,236,5672243,1
2021-05-01,Medchal-Malkajgiri,2885,252478745,3101,273491208,196
2021-05-01,Mulugu,161,2048729,94,1263297,16
2021-05-01,Nagarkurnool,709,5954941,624,4996377,11
2021-05-01,Nalgonda,1334,22656148,1274,20381319,28
2021-05-01,Narayanpet,220,13008376,224,2413041,0
2021-05-01,Nirmal,396,5294856,366,4615699,71
2021-05-01,Nizamabad,1115,23028397,1132,21282193,48
2021-05-01,Peddapalli,387,10313321,361,8984989,20
2021-05-01,Rajanna Sircilla,142,1487250,153,1638261,21
2021-05-01,Ranga Reddy,4750,396668147,4619,407873854,202
2021-05-01,Sangareddy,1761,111249215,2466,89184701,102
2021-05-01,Siddipet,1289,16026009,985,12804207,20
2021-05-01,Suryapet,1083,21806323,978,16786860,64
2021-05-01,Vikarabad,353,6225242,332,5497733,0
2021-05-01,Wanaparthy,233,3717639,287,3711965,48
2021-05-01,Warangal,250,3914733,215,3279027,3
2021-05-01,Yadadri Bhuvanagiri,2039,38327504,1995,33281833,16
2021-06-01,Adilabad,1088,17827544,2045,18942852,1720
2021-06-01,Bhadradri Kothagudem,514,14130043,647,15830461,206
2021-06-01,Hanumakonda,3600,163961756,4244,172634527,2244
2021-06-01,Hyderabad,4210,674274892,4776,762319760,2406
2021-06-01,Jagtial,1185,25505798,1309,27480640,489
2021-06-01,Jangaon,920,16105494,1033,18038464,644
2021-06-01,Jogulamba Gadwal,1664,20198618,1712,21039131,624
2021-06-01,Kamareddy,1940,26525454,2169,29840275,1099
2021-06-01,Karimnagar,2758,66862041,3051,72910750,2021
2021-06-01,Khammam,4310,115630066,4964,125990133,3511
2021-06-01,Komaram Bheem Asifabad,159,2423000,173,2646000,75
2021-06-01,Mahabubabad,693,11010800,912,15853933,127
2021-06-01,Mahabubnagar,2509,59654363,2583,81201988,1507
2021-06-01,Mancherial,749,13915625,1110,23605893,854
2021-06-01,Medak,836,25002516,984,26019782,526
2021-06-01,Medchal-Malkajgiri,12698,1212507633,13960,1296136572,7874
2021-06-01,Mulugu,563,7522650,587,7432563,239
2021-06-01,Nagarkurnool,2104,22910805,2237,22144487,270
2021-06-01,Nalgonda,4721,79515393,5143,83238729,2567
2021-06-01,Narayanpet,773,9847223,807,20747984,57
2021-06-01,Nirmal,1115,14269120,1194,15483510,497
2021-06-01,Nizamabad,4124,74337430,5103,81996371,3762
2021-06-01,Peddapalli,1274,33853944,1480,38808666,1176
2021-06-01,Rajanna Sircilla,1924,21477044,2047,22282195,948
2021-06-01,Ranga Reddy,18333,2077594946,20683,2221325990,11575
2021-06-01,Sangareddy,5522,365428582,5912,429095813,3330
2021-06-01,Siddipet,2606,36753643,2941,38608750,1507
2021-06-01,Suryapet,2777,45943674,3339,55359358,1786
2021-06-01,Vikarabad,1140,19334338,1188,21226533,293
2021-06-01,Wanaparthy,1656,19264341,1760,19135225,666
2021-06-01,Warangal,642,11696358,694,12260434,159
2021-06-01,Yadadri Bhuvanagiri,4484,62799321,4877,69270361,2303
2021-07-01,Adilabad,954,24147947,1557,23725423,1154
2021-07-01,Bhadradri Kothagudem,730,22337496,831,23630913,3
2021-07-01,Hanumakonda,5000,205332602,5632,204547161,1810
2021-07-01,Hyderabad,6252,1189609992,6891,1274721234,205
2021-07-01,Jagtial,1697,39225545,1789,39518482,18
2021-07-01,Jangaon,1072,19283392,1082,19257115,31
2021-07-01,Jogulamba Gadwal,1749,26128675,1816,24517437,2
2021-07-01,Kamareddy,2315,42131544,2484,41047678,69
2021-07-01,Karimnagar,3489,96441709,3621,96311428,37
2021-07-01,Khammam,5374,167129346,5680,166873837,1761
2021-07-01,Komaram Bheem Asifabad,248,3471375,258,3493455,0
2021-07-01,Mahabubabad,1445,30124782,1826,31574314,1
2021-07-01,Mahabubnagar,2997,103057135,3165,83807604,129
2021-07-01,Mancherial,1430,35496990,1490,33985799,725
2021-07-01,Medak,938,26412445,1009,48418709,99
2021-07-01,Medchal-Malkajgiri,17250,1974813893,18317,1974476551,2011
2021-07-01,Mulugu,705,9359180,763,9544185,5
2021-07-01,Nagarkurnool,2352,30641439,2470,32201673,1
2021-07-01,Nalgonda,6327,135986699,6743,148708243,93
