Month,District,RainFall,Min_Temp,Max_Temp,Min_Humidity,Max_Humidity,Std_Rainfall
2019-01-01,Adilabad,0.1308555399719495,12.201262272089762,29.281907433380084,33.55736325385694,83.5430575035063,2.129706017759146
2019-01-01,Bhadradri Kothagudem,0.39977753058954396,16.166407119021134,30.902669632925473,45.01201334816463,96.37107897664072,2.9261321558773403
2019-01-01,Hyderabad,0.9420276497695853,17.713179723502304,30.75622119815668,34.63861751152074,81.04073732718894,5.05939660827506
2019-01-01,Jagtial,0.7354838709677419,14.104623655913977,29.920322580645163,37.005913978494625,92.99645161290323,3.8800542970380536
2019-01-01,Jangaon,0.8377419354838709,15.17016129032258,29.26306451612903,38.37983870967742,89.62290322580645,5.592511268825307
2019-01-01,Jayashankar Bhupalpally,1.1227649769585253,14.428663594470047,29.576589861751152,41.6658064516129,94.906267281106,7.245078982980171
2019-01-01,Jogulamba Gadwal,0.8419354838709677,16.20177419354839,31.051612903225806,32.1958064516129,82.32129032258064,3.815796958114556
2019-01-01,Kamareddy,0.11193548387096773,13.503870967741936,30.373548387096776,30.78774193548387,83.85516129032258,1.0427243009761045
2019-01-01,Karimnagar,1.465232974910394,15.551015531660694,29.968100358422937,40.657706093189965,93.86798088410991,7.513165341216816
2019-01-01,Khammam,1.0860483870967743,17.49991935483871,31.44217741935484,47.64354838709677,95.75991935483871,6.5492231108127035
2019-01-01,Komaram Bheem Asifabad,0.5375806451612903,12.901451612903225,29.381612903225804,38.983225806451614,88.565,2.4389722043348834
2019-01-01,Mahabubabad,0.579382889200561,16.08639551192146,30.73955119214586,42.227489481065916,93.3382889200561,3.740547436439933
2019-01-01,Mahabubnagar,0.4978756884343037,14.841935483870966,30.74421715184894,29.507631785995276,80.07096774193548,3.8342144186464733
2019-01-01,Mancherial,0.7703473945409429,13.814019851116626,29.073449131513648,40.49826302729528,91.46501240694789,3.7021768487661113
2019-01-01,Medak,0.35493087557603686,14.151059907834101,30.374838709677416,28.486082949308756,87.26147465437788,2.0665866914638467
2019-01-01,Medchal-Malkajgiri,0.6393548387096775,15.659170506912442,29.72700460829493,33.89299539170507,86.74497695852534,4.396838174216377
2019-01-01,Nagarkurnool,0.7153917050691244,14.74552995391705,30.17041474654378,30.866635944700462,86.75917050691244,3.43709052690681
2019-01-01,Nalgonda,1.1409899888765296,16.599833147942157,30.340378197997776,41.50344827586207,89.20066740823137,7.2211457954174705
2019-01-01,Nirmal,0.09588431590656285,13.9734149054505,30.09988876529477,34.64905450500556,85.97274749721913,0.8635109690844911
2019-01-01,Nizamabad,0.06695515342250197,15.040991345397323,30.41038552321007,35.25483870967742,89.70574350904799,0.6161425060414029
2019-01-01,Peddapalli,1.3674347158218125,14.670814132104455,29.604915514592932,40.4752688172043,92.41443932411674,6.732395803526916
2019-01-01,Rajanna Sircilla,1.189247311827957,14.481874039938557,31.050230414746544,33.798924731182794,91.12119815668203,6.747870858641016
2019-01-01,Ranga Reddy,0.5614464099895942,14.43283038501561,29.65395421436004,31.787148803329867,84.41462018730489,3.505653438031134
2019-01-01,Sangareddy,0.4494057724957555,13.399151103565366,30.12920203735144,28.05831918505942,84.05178268251274,3.152548103461634
2019-01-01,Siddipet,1.0854402789886661,14.491107236268526,29.248997384481253,35.43731473408893,90.80523103748911,6.931583308766419
2019-01-01,Suryapet,0.9595825426944972,17.548007590132826,30.438614800759012,45.48292220113852,94.77703984819735,5.6969159294845815
2019-01-01,Vikarabad,0.11145717463848721,14.636373748609566,31.263959955506117,28.441045606229142,81.6491657397108,0.8786327650090595
2019-01-01,Wanaparthy,1.0522920203735144,16.178777589134125,31.23921901528014,32.04634974533107,84.16842105263157,4.6308506670992555
2019-01-01,Warangal,0.6702702702702702,15.170793374019182,29.85588491717524,40.96434176111595,93.25082824760244,3.6730132543568104
2019-01-01,Yadadri Bhuvanagiri,0.2845878136200717,15.248506571087216,30.055913978494623,37.24563918757467,88.8689366786141,2.361541743280862
2019-02-01,Adilabad,0.01847826086956522,16.93835403726708,33.29285714285714,27.538509316770185,71.90729813664596,0.3543774439451023
2019-02-01,Bhadradri Kothagudem,0.011206896551724138,19.944334975369458,34.10911330049261,41.152216748768474,94.46293103448275,0.18984066666374014
2019-02-01,Hyderabad,0.024285714285714285,21.615408163265304,33.615204081632655,33.171530612244894,77.20908163265305,0.21761545489789744
2019-02-01,Jagtial,0.19238095238095237,17.822738095238094,33.04488095238095,34.8522619047619,87.98666666666666,1.3751113241726949
2019-02-01,Jangaon,0.10339285714285713,19.46125,32.83482142857143,36.987857142857145,86.80678571428572,0.8867778031845421
2019-02-01,Jayashankar Bhupalpally,0.06693877551020408,18.889285714285716,33.121428571428574,40.54581632653061,90.4519387755102,0.7758410483500691
